"Book Title","ISBN","Amazon URL","GoodReads Description"
"Little Dorrit","9780141439969","https://www.goodreads.com/buy_buttons/12/follow?book_id=31250&ref=x_gr_w_bb&tag=x_gr_w_bb-20","A novel of serendipity, of fortunes won and lost, and of the spectre of imprisonment that hangs over all aspects of Victorian society, Charles Dickens's Little Dorrit is edited with an introduction by Stephen Wall in Penguin Classics.When Arthur Clennam returns to England after many years abroad, he takes a kindly interest in Amy Dorrit, his mother's seamstress, and in the affairs of Amy's father, William Dorrit, a man of shabby grandeur, long imprisoned for debt in Marshalsea prison. As Arthur soon discovers, the dark shadow of the prison stretches far beyond its walls to affect the lives of many, from the kindly Mr Panks, the reluctant rent-collector of Bleeding Heart Yard, and the tipsily garrulous Flora Finching, to Merdle, an unscrupulous financier, and the bureaucratic Barnacles in the Circumlocution Office. A masterly evocation of the state and psychology of imprisonment, Little Dorrit is one of the supreme works of Dickens's maturity.Stephen Wall's introduction examines Dickens's transformation of childhood memories of his father's incarceration in the Marshalsea debtors' prison. This revised edition includes expanded notes, appendices and suggestion for further reading by Helen Small, a chronology of Dickens's life and works, and original illustrations.Charles Dickens is one of the best-loved novelists in the English language, whose 200th anniversary was celebrated in 2012. His most famous books, including Oliver Twist, Great Expectations, A Tale of Two Cities, David Copperfield and The Pickwick Papers, have been adapted for stage and screen and read by millions.If you enjoyed Little Dorrit, you might like Dickens's Barnaby Rudge, also available in Penguin Classics."
"Hard Times","9780321107213","https://www.goodreads.com/buy_buttons/12/follow?book_id=5344&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Longman's new Cultural Editions Series, Hard Times, by Charles Dickens, edited by Jeff Nunokawa, includes Books 1-3 of Hard Times and contextual materials on the age of Dickens."
"The Origin of Species","9780785819110","https://www.goodreads.com/buy_buttons/12/follow?book_id=22463&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Darwin's theory of natural selection issued a profound challenge to orthodox thought and belief: no being or species has been specifically created; all are locked into a pitiless struggle for existence, with extinction looming for those not fitted for the task. Yet The Origin of Species (1859) is also a humane and inspirational vision of ecological interrelatedness, revealing the complex mutual interdependencies between animal and plant life, climate and physical environment, and - by implication - within the human world. Written for the general reader, in a style which combines the rigour of science with the subtlety of literature, The Origin of Species remains one of the founding documents of the modern age."
"The House of the Seven Gables","9780393924763","https://www.goodreads.com/buy_buttons/12/follow?book_id=90192&ref=x_gr_w_bb&tag=x_gr_w_bb-20",""
"Adam Bede","9780375759017","https://www.goodreads.com/buy_buttons/12/follow?book_id=20563&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Hailed for its sympathetic and accurate rendering of nineteenth-century English pastoral life, Adam Bede was George Eliot's first full-length novel and a bestseller from the moment of publication. Eliot herself called it ""a country story - full of the breath of cows and scent of hay."" In the early days of the Napoleonic Wars, Adam Bede is hardworking carpenter with enormous physical strength and considerable force of will. But Adam has a single flaw, his blind love of Hetty Sorrel, a vain, shallow dairymaid who spurns Adam but is easily seduced by the local squire. The bitter and tragic consequences of her actions shake the very foundations of their serene rural community.While Adam Bede represents a timeless story of seduction and betrayal, it is also a deeper, impassioned meditation on the irrevocable consequences of human actions and on moral growth and redemption through suffering."
"Barchester Towers (Chronicles of Barsetshire #2)","9781406923049","https://www.goodreads.com/buy_buttons/12/follow?book_id=125321&ref=x_gr_e_nl_newreleases_sout_bb&tag=x_gr_e_nl_newreleases_sout_bb-20","Trollope's comic masterpiece of plotting and backstabbing opens as the Bishop of Barchester lies on his deathbed. Soon a pitched battle breaks out over who will take power, involving, among others, the zealous reformer Dr Proudie, his fiendish wife and the unctuous schemer Obadiah Slope. Barchester Towers is one of the best-loved novels in Trollope's Chronicles of Barsetshire series, which captured nineteenth-century provincial England with wit, worldly wisdom and an unparalleled gift for characterization. It is the second book in the Chronicles of Barsetshire."
"Oblomov","9781933480091","https://www.goodreads.com/buy_buttons/12/follow?book_id=254308&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The novel evolved and expanded from an 1849 short story or sketch entitled ""Oblomov's Dream"". The novel focuses on the midlife crisis of the main character, Ilya Ilyich Oblomov, an upper middle class son of a member of Russia's nineteenth century landed gentry. Oblomov's distinguishing characteristic is his slothful attitude towards life. While a common negative characteristic, Oblomov raises this trait to an art form, conducting his little daily business apathetically from his bed. While clearly comedic, the novel also seriously examines many critical issues that faced Russian society in the nineteenth century. Some of these problems included the uselessness of landowners and gentry in a feudal society that did not encourage innovation or reform, the complex relations between members of different classes of society such as Oblomov's relationship with his servant Zakhar, and courtship and matrimony by the elite."
"Sonnets from the Portuguese","9780312745011","https://www.goodreads.com/buy_buttons/15/follow?book_id=154387&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Elizabeth Barrett Browning was a prolific writer and reviewer in the Victorian period, and in her lifetime, her reputation as a poet was at least as great as that of her husband, poet Robert Browning. Some of her poetry has been noted in recent years for strong feminist themes, but the poems for which Elizabeth Barrett Browning is undoubtedly best know are Sonnets from the Portuguese.Written for Robert Browning, who had affectionately nicknamed her his ""little Portuguese,"" the sequence is a celebration of marriage, and of one of the most famous romances of the nineteenth century. Recognized for their Victorian tradition and discipline, these are some of the most passionate and memorable love poems in the English language. There are forty-four poems in the collection, including the very beautiful sonnet, ""How do I love thee? Let me count the ways."""
"Rock Crystal","9781590172858","https://www.goodreads.com/buy_buttons/12/follow?book_id=2871400&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Seemingly the simplest of storiesâa passing anecdote of village lifeâ Rock Crystal opens up into a tale of almost unendurable suspense. This jewel-like novella by the writer that Thomas Mann praised as ""one of the most extraordinary, the most enigmatic, the most secretly daring and the most strangely gripping narrators in world literature"" is among the most unusual, moving, and memorable of Christmas stories. Two childrenâConrad and his little sister, Sannaâset out from their village high up in the Alps to visit their grandparents in the neighboring valley. It is the day before Christmas but the weather is mild, though of course night falls early in December and the children are warned not to linger. The grandparents welcome the children with presents and pack them off with kisses. Then snow begins to fall, ever more thickly and steadily. Undaunted, the children press on, only to take a wrong turn. The snow rises higher and higher, time passes: it is deep night when the sky clears and Conrad and Sanna discover themselves out on a glacier, terrifying and beautiful, the heart of the void. Adalbert Stifter's rapt and enigmatic tale, beautifully translated by Elizabeth Mayer and Marianne Moore, explores what can be found between Christmas Eve and Christmas Dayâor on any night of the year."
"Indian Summer","9783906763736","https://www.goodreads.com/buy_buttons/12/follow?book_id=443160&ref=x_gr_w_bb&tag=x_gr_w_bb-20","This is one of Stifter's great epic works, a most sensitive account of the formative years in the life of Heinrich, a student of natural sciences, born into a bourgeois environment, but influenced and gently guided by a nobleman, the old Baron von Risach. It is in fact the baron's own reminiscences which give the book its title. Comparable in some ways to Gottfried Keller's Der grune Heinrich this novel, nevertheless, reflects Stifter's own moral values, his ethical thinking and his deep reverence for nature."
"Idylls of the King","-1","https://www.goodreads.com/buy_buttons/12/follow?book_id=393636&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Alternate cover edition of ISBN10: 0140422536; ISBN13: 9780140422535Written in the middle of his career, Idylls of the King is Tennyson's longest and most ambitious work. Reflecting his lifelong interest in Arthurian themes, his primary sources were Malory's Morte d'Arthur and the Welsh Mabinogion. For him, the Idylls embodied the universal and unending war between sense and soul, and Arthur the highest ideals of manhood and kingship; an attitude totally compatible with the moral outlook of his age. Poetically, Tennyson was heir to the Romantics, and Keats's influence in particular can be seen clearly in much of his work. Yet Tennyson's style is undoubtedly his own and he achieved a delicacy of phrase and subtlety of metrical effect that are unmatched. This edition, based on the text authorized by Tennyson himself, contains full critical apparatus."
