"Book Title","ISBN","Amazon URL","GoodReads Description"
"Ibid","-1","https://www.goodreads.com/buy_buttons/15/follow?book_id=13040593&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","What would you get if you mixed Edgar Allan Poe, Alfred Hitchcock and Stephen King? The answer might be something resembling Howard Phillips (H.P.) Lovecraft (1890-1937), an extremely influential poet and author who mixed science fiction, horror and fantasy into a subgenre known as âweird fictionâ. Perhaps none encapsulates weird fiction like his creation of the monster Cthulhu, which has been used by other writers to spawn a fictional universe and mythology centered around Cthulhu. Growing up in New England, Lovecraft spun tales that mixed the sleepy history of places like Boston and Providence with legend and magical tales. Though he suffered an untimely death from cancer and wasnât widely read in his lifetime, his legacy skyrocketed in the subsequent decades, kept alive by outlets like the H.P. Lovecraft Society and the accolades credited to him by the likes of Stephen King, who called him âthe 20th centuryâs greatest practitioner of the classic horror tale.âThis edition of Lovecraftâs Ibid is specially formatted with a Table of Contents and is illustrated with over a dozen pictures of Lovecraft, his life and work."
"The Young Clementina","9781402274718","https://www.goodreads.com/buy_buttons/15/follow?book_id=15942631&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Charlotte, the determined heroine of beloved author D.E. Stevenson's The Young Clementina, has her future all planned out. But when Garth, the man Charlotte loves, marries her sister instead, Charlotte is hearbroken and moves to London to escape her pain. After the two divorce, Garth's tragic death forces Charlotte to care for her young niece, Clementina, who gives Charlotte a new perspective on life."
"Patterns of Culture","9780618619559","https://www.goodreads.com/buy_buttons/12/follow?book_id=973859&ref=x_gr_w_bb&tag=x_gr_w_bb-20","""Unique and important . . . Patterns of Culture is a signpost on the road to a freer and more tolerant life."" -- New York TimesA remarkable introduction to cultural studies, Patterns of Culture is an eloquent declaration of the role of culture in shaping human life. In this fascinating work, the renowned anthropologist Ruth Benedict compares three societies -- the Zuni of the southwestern United States, the Kwakiutl of western Canada, and the Dobuans of Melanesia -- and demonstrates the diversity of behaviors in them. Benedict's groundbreaking study shows that a unique configuration of traits defines each human culture and she examines the relationship between culture and the individual. Featuring prefatory remarks by Franz Boas, Margaret Mead, and Louise Lamphere, this provocative work ultimately explores what it means to be human.""That today the modern world is on such easy terms with the concept of culture . . . is in very great part due to this book."" -- Margaret Mead""Benedict's Patterns of Culture is a foundational text in teaching us the value of diversity. Her hope for the future still has resonance in the twenty-first century: that recognition of cultural relativity will create an appreciation for 'the coexisting and equally valid patterns of life which mankind has created for itself from the raw materials of existence.'"" -- from the new foreword by Louise Lamphere, past president of the American Anthrolopological AssociationRuth Benedict (1887-1948) was one of the most eminent anthropologists of the twentieth century. Her profoundly influential books Patterns of Culture and The Chrysanthemum and the Sword: Patterns of Japanese Culture were bestsellers when they were first published, and they have remained indispensable works for the study of culture in the many decades since."
"The March of Literature: From Confucius' Day to Our Own","9781564780515","https://www.goodreads.com/buy_buttons/12/follow?book_id=1233152&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Written for general readers rather than scholars and first published in 1938, The March of Literature is a working novelist's view of what is valuable in literature, and why. Convinced that scholars and teachers give a false sense of literature, Ford brings alive the pleasures of reading by writing about books he is passionate about.Beginning at the beginning with ancient Egyptian and Chinese literature and the Bible Ford works his way through classical literature, the writings of the Middle Ages, the Renaissance, continuing up to the major writers of his own day like Ezra Pound, Henry James, and Joseph Conrad. With his encyclopedic reading and expertise in the techniques of writing, Ford is a reliable and entertaining guide. Ford also includes a chapter on publishers and booksellers, noting the key roles they play in literature's existence.Novelist Alexander Theroux (Darconville's Cat, Laura Warholic) has written an insightful introduction for this reissue, the first time this monumental book has been made available in paperback."
"Not So Quiet...","9780935312829","https://www.goodreads.com/buy_buttons/12/follow?book_id=1303921&ref=x_gr_w_bb&tag=x_gr_w_bb-20","""""It is such fun out here, and of course I'm loving every minute of it""... tell them that all the ideals and beliefs you ever had have crashed about your gun-deafened ears... and they will reply on pale mauve deckle-edged paper calling you a silly hysterical little girl.""These are the thoughts of Helen Smith, one of ""England's Splendid Daughters"", an ambulance driver at the French front. Working all hours of the day and night, witness to the terrible wreckage of war, her firsthand experience contrasts sharply with her altruistic expectations. And one of her most painful realisations is that those like her parents, who preen themselves on visions of glory, have no concept of the devastation she lives with and no wish for their illusions to be shaken."
"History of the Necronomicon","9780318047157","https://www.goodreads.com/buy_buttons/12/follow?book_id=324636&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Chapbook facsimile"
"Î Î£ÏÎ­ÏÎ½Î±","-1","https://www.goodreads.com/buy_buttons/15/follow?book_id=18141666&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20",""
"The Three Coffins (Dr. Gideon Fell, #6)","9780930330392","https://www.goodreads.com/buy_buttons/12/follow?book_id=498490&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Professor Charles Grimaud was explaining to some friends the natural causes behind an ancient superstition about men leaving their coffins when a stranger entered and challenged Grimaud's skepticism. The stranger asserted that he had risen from his own coffin and that four walls meant nothing to him. He added, 'My brother can do more... he wants your life and will call on you!' The brother came during a snowstorm, walked through the locked front door, shot Grimaud and vanished. The tragedy brought Dr Gideon Fell into the bizarre mystery of a killer who left no footprints."
"The Complete Richard Hannay","9780140170597","https://www.goodreads.com/buy_buttons/13/follow?book_id=800549&ref=x_gr_w_bb&tag=x_gr_w_bb_uk-21","This edition consists of five novels :The Thirty-Nine Steps,Greenmantle,Mister Standfast,The Three Hostages, andThe Island of Sheep"
"La Voie royale","9782253010357","https://www.goodreads.com/buy_buttons/12/follow?book_id=1454148&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Au dÃ©but des annÃ©es vingt, le jeune archÃ©ologue Claude Vannec, en quÃªte d'une rapide fortune, s'est embarquÃ© pour l'Indochine dans l'espoir de dÃ©couvrir et de revendre quelques-uns des inestimable bas-reliefs ornant les temples de l'antique route royale khmÃ¨re, aujourd'hui submergÃ©e par la jungle. Lorsqu'il rencontre Perken, il est fascinÃ© par cet aventurier de lÃ©gende au masque de proconsul romain, qui professe un total mÃ©pris des valeurs Ã©tablies et peut-Ãªtre offre Ã  Claude la prÃ©figuration de son avenir. Ensemble, ils dÃ©cident d'affronter les pÃ©rils d'une expÃ©dition qui dÃ©fie toutes les lois. Et lorsque la forÃªt indochinoise se sera refermÃ©e sur eux, dans une lumiÃ¨re glauque d'abÃ®me sous-marin, ils partageront la terreur des bÃªtes sans nom qui peuplent cet univers antÃ©diluvien et dont la tÃªte Ã©merge Ã  peine d'un sol spongieux et dÃ©composÃ©. Mais surtout, une fois parvenus, chargÃ©s de leur butin, en territoire insoumis, ils dÃ©couvriront, en retrouvant l'un des leurs prisonnier des tribus MoÃ¯s, l'horreur de l'inhumain, cette Â« Ã©pouvante de l'homme abandonnÃ© parmi des fous qui vont bouger Â». Roman d'aventures, partiellement autobiographique, La Voie royale est aussi une rÃ©flexion passionnÃ©e sur la mort et sur les vains dÃ©fis que l'homme lui oppose."
"The Shutter of Snow","9781564781475","https://www.goodreads.com/buy_buttons/12/follow?book_id=1393098&ref=x_gr_w_bb&tag=x_gr_w_bb-20","In a prose form as startling as its content, ""The Shutter of Snow"" portrays the post-partum psychosis of Marthe Gail, who after giving birth to her son, is committed to an insane asylum. Believing herself to be God, she maneuvers through an institutional world that is both sad and terrifying, echoing the worlds of ""One Flew Over the Cuckoo's Nest"" and ""The Snake Pit.""Based upon the author's own experience after the birth of her son in 1924, ""The Shutter of Snow"" retains all the energy it had when first published in 1930."
"Through the Gates of the Silver Key","9781409961239","https://www.goodreads.com/buy_buttons/12/follow?book_id=6468203&ref=x_gr_w_bb&tag=x_gr_w_bb-20","At a gathering to decide the fate of Randolph Carter's estate which has been held in trust since his disappearance the mysterious Swami Chandraputra, who wears curious mittens and enveloping robes, tells Carter's acquaintances of his ultimate fate. He explains that the key took Carter to a type of higher dimension. There, Carter, on an ill-defined mission (or out of sheer curiosity), travelled strange sections of the cosmos by first meeting with 'Umr at-Tawil, a dangerous being warned of in the Necronomicon, saying those who deal with it never return."
