"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"All Russians Love Birch Trees","9781590515846","3.59","Olga Grjasnowa","English","327","Other Press","January 7th 2014","['Fiction', 'European Literature', 'German Literature', 'Contemporary', 'Cultural', 'Russia', 'Cultural', 'Germany', 'Novels']","https://www.goodreads.com/book/show/17797405-all-russians-love-birch-trees"
"Het volk van Abdelkrim: actualiteit en geschiedenis van de Marokkaanse Rif","9789081852197","4.0","Sietske de Boer","Dutch","300","Wijdemeer","June 2013","['History', 'Nonfiction']","https://www.goodreads.com/book/show/18211967-het-volk-van-abdelkrim"
"Broken Promise (Promise Falls, #1)","9780385685207","3.92","Linwood Barclay","","512","Doubleday Canada","July 28th 2015","['Mystery', 'Thriller', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense']","https://www.goodreads.com/book/show/25241510-broken-promise"
"Yes, Chef","9780385342605","3.81","Marcus Samuelsson","English","319","Random House","June 26th 2012","['Nonfiction', 'Autobiography', 'Memoir', 'Food and Drink', 'Food', 'Biography', 'Food and Drink', 'Cooking']","https://www.goodreads.com/book/show/13069213-yes-chef"
"Panic in a Suitcase","9781594632143","2.77","Yelena Akhtiorskaya","English","320","Riverhead Books","July 31st 2014","['Fiction', 'Cultural', 'Russia', 'Historical', 'Historical Fiction', 'Abandoned', 'Literary Fiction', 'Novels']","https://www.goodreads.com/book/show/18693848-panic-in-a-suitcase"
"Crucible of Gold (Temeraire, #7)","9780345522863","3.92","Naomi Novik","English","325","Random House","March 6th 2012","['Fantasy', 'Fantasy', 'Dragons', 'Historical', 'Historical Fiction', 'Science Fiction', 'Alternate History', 'Fiction', 'Historical']","https://www.goodreads.com/book/show/12069434-crucible-of-gold"
"Pete the Cat Saves Christmas","9780062110633","4.17","Eric Litwin","English","40","HarperCollins","September 25th 2012","['Childrens', 'Picture Books', 'Holiday', 'Christmas', 'Childrens', 'Holiday', 'Animals', 'Cats']","https://www.goodreads.com/book/show/13624074-pete-the-cat-saves-christmas"
"Dead Spots (Scarlett Bernard, #1)","9781612185590","3.82","Melissa F. Olson","English","293","47North","October 30th 2012","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Paranormal', 'Paranormal', 'Vampires', 'Fantasy', 'Fantasy', 'Magic']","https://www.goodreads.com/book/show/16037696-dead-spots"
"Î Î±ÏÎ±ÏÎ»Î¬Î¼Î± ÎºÎ±Î¹ Î¬Î»Î»ÎµÏ Î¹ÏÏÎ¿ÏÎ¯ÎµÏ ÏÎ¿Ï ÎÎ·Î¼Î¿ÏÎ¸Î­Î½Î· ÎÎ¿ÏÏÏÏÎ¬","9789604990016","4.16","ÎÎ·Î¼Î¿ÏÎ¸Î­Î½Î·Ï ÎÎ¿ÏÏÏÏÎ¬Ï","Greek, Modern (1453-)","72","ÎÎºÎ´ÏÏÎµÎ¹Ï Î¤ÏÏÎ¿Ï","March 2011","['Sequential Art', 'Graphic Novels']","https://www.goodreads.com/book/show/15828738"
"Of Noble Family (Glamourist Histories, #5)","9780765378361","4.16","Mary Robinette Kowal","English","572","Tor Books","April 28th 2015","['Fantasy', 'Historical', 'Historical Fiction', 'Historical', 'Romance', 'Historical Fiction', 'Historical Fantasy', 'Science Fiction', 'Alternate History', 'Fiction', 'Historical', 'Regency']","https://www.goodreads.com/book/show/18873823-of-noble-family"
"Breakaway (Pro-U #1)","-1","3.74","Ali Parker","English","233","BrixBaxter Publishing","April 26th 2016","['Sports and Games', 'Sports', 'Romance', 'New Adult', 'Academic', 'College', 'Contemporary Romance', 'Sports Romance']","https://www.goodreads.com/book/show/28929446-breakaway"
"Solomon","9781310281594","5.0","B. Sting","","[]","Smashwords Edition","March 7th 2014","[]","https://www.goodreads.com/book/show/22410686-solomon"
"The Cove","9780061804199","3.66","Ron Rash","English","255","Ecco","April 10th 2012","['Historical', 'Historical Fiction', 'Fiction', 'Historical', 'American', 'Southern', 'Romance', 'Mystery', 'Literary Fiction', 'Audiobook', 'Adult', 'War']","https://www.goodreads.com/book/show/11807189-the-cove"
"Guardian Demon (The Guardians, #8)","9780425250983","4.33","Meljean Brook","English","576","Berkley","August 6th 2013","['Romance', 'Paranormal Romance', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal', 'Angels', 'Paranormal', 'Demons', 'Fantasy', 'Paranormal', 'Vampires', 'Fantasy', 'Urban Fantasy']","https://www.goodreads.com/book/show/12739450-guardian-demon"
"Unwritten","9781455503957","4.14","Charles Martin","English","330","Center Street","May 7th 2013","['Fiction', 'Christian Fiction', 'Christian', 'Romance']","https://www.goodreads.com/book/show/15791114-unwritten"
"Toward the Geopolitical Novel: U.S. Fiction in the Twenty-First Century","9780231164412","3.91","Caren Irr","English","264","Columbia University Press","December 17th 2013","[]","https://www.goodreads.com/book/show/17938824-toward-the-geopolitical-novel"
"Thus Were Their Faces: Selected Short Stories","9781590177679","3.95","Silvina Ocampo","English","354","NYRB Classics","January 27th 2015","['Short Stories', 'Fiction', 'Fantasy', 'Magical Realism']","https://www.goodreads.com/book/show/22056496-thus-were-their-faces"
"Me Before You (Me Before You, #1)","9780143124542","4.27","Jojo Moyes","English","369","Penguin Books","July 30th 2013","['Romance', 'Fiction', 'Audiobook', 'Contemporary', 'Love', 'Womens Fiction', 'Chick Lit', 'European Literature', 'British Literature', 'Death', 'Did Not Finish', 'Adult']","https://www.goodreads.com/book/show/17347634-me-before-you"
"Spellcrash (Webmage, #5)","9780441018888","4.18","Kelly McCullough","English","304","Ace","May 25th 2010","['Fantasy', 'Fantasy', 'Urban Fantasy', 'Science Fiction', 'Science Fiction', 'Cyberpunk', 'Fantasy', 'Mythology', 'Fantasy', 'Magic', 'Fiction']","https://www.goodreads.com/book/show/7291406-spellcrash"
"House of Thieves","9781492617891","3.59","Charles Belfoure","English","413","Sourcebooks Landmark","September 15th 2015","['Historical', 'Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Adult', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/25062147-house-of-thieves"
"Chairs in the Rafters","-1","3.39","Julia Glass","English","37","DailyLit","November 4th 2013","['Fiction', 'Contemporary']","https://www.goodreads.com/book/show/18860870-chairs-in-the-rafters"
"Het koele land in de hete zon : Marokko achter de schermen","9789035137004","3.0","Steven Adolf","Dutch","391","Bert Bakker","February 2012","[]","https://www.goodreads.com/book/show/26232240-het-koele-land-in-de-hete-zon"
"If You Only Knew","9780373784974","4.13","Kristan Higgins","English","411","HQN Books","August 25th 2015","['Romance', 'Womens Fiction', 'Chick Lit', 'Contemporary', 'Romance', 'Contemporary Romance', 'Fiction', 'Womens Fiction']","https://www.goodreads.com/book/show/23280208-if-you-only-knew"
"Planetfall (Planetfall #1)","-1","3.68","Emma Newman","English","336","Ace/Roc","November 3rd 2015","['Science Fiction', 'Fiction', 'Science Fiction Fantasy']","https://www.goodreads.com/book/show/24237785-planetfall"
"Creed's Honor (Montana Creeds, #6)","9780373775804","4.17","Linda Lael Miller","English","377","HQN Books","May 31st 2011","['Romance', 'Westerns', 'Contemporary', 'Romance', 'Contemporary Romance']","https://www.goodreads.com/book/show/9803748-creed-s-honor"
"Sidney Chambers and the Shadow of Death (The Grantchester Mysteries #1)","9781608198566","3.64","James Runcie","English","400","Bloomsbury USA","April 24th 2012","['Mystery', 'Fiction', 'Historical', 'Historical Fiction', 'Mystery', 'Crime', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/13166684-sidney-chambers-and-the-shadow-of-death"
"Slice Harvester: A Memoir in Pizza","9781476705880","3.62","Colin Atrophy Hagendorf","English","205","Simon  Schuster","August 11th 2015","['Nonfiction', 'Autobiography', 'Memoir', 'Food and Drink', 'Food', 'Biography', 'New York']","https://www.goodreads.com/book/show/23492747-slice-harvester"
"Trail of Dead (Scarlett Bernard, #2)","9781612183121","4.02","Melissa F. Olson","English","295","47North","June 4th 2013","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Paranormal', 'Paranormal', 'Vampires', 'Fantasy', 'Fantasy', 'Magic']","https://www.goodreads.com/book/show/17235997-trail-of-dead"
"ããããã: äºä»£ç® The Society for the Study of Modern Visual Culture 13","9784063878561","4.14","Shimoku Kio","Japanese","186","è¬è«ç¤¾","December 21st 2012","['Sequential Art', 'Manga', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Manga', 'Seinen', 'Lgbt']","https://www.goodreads.com/book/show/17232268"
"The Fellingham Minx (Love Takes Root Book 3)","-1","3.57","Lynn Messina","","74","Potatoworks Press","November 26th 2014","['Romance', 'Romance', 'Historical Romance', 'Historical', 'Regency', 'Historical', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/23658400-the-fellingham-minx"
"Until Ashlyn (Until Her, #3)","-1","4.2","Aurora Rose Reynolds","English","251","","December 27th 2016","['Contemporary', 'Romance']","https://www.goodreads.com/book/show/30306841-until-ashlyn"
"Margie","9781311956224","5.0","B. Sting","","[]","B. Sting","November 19th 2013","[]","https://www.goodreads.com/book/show/21774077-margie"
"Girl in Snow","-1","3.36","Danya Kukafka","","368","Simon & Schuster","August 22nd 2017","['Mystery', 'Fiction', 'Thriller', 'Thriller', 'Mystery Thriller']","https://www.goodreads.com/book/show/33780453-girl-in-snow"
"Take What You Got And Fly With It","
                  9781452499","3.82","Jennifer Kathleen Gibbons","English","[]","Smashwords","March 11th 2012","[]","https://www.goodreads.com/book/show/13530294-take-what-you-got-and-fly-with-it"
"Box Office Poison (Linnet Ellery, #2)","9780765326836","3.78","Phillipa Bornikova","English","320","Tor Books","August 6th 2013","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Paranormal', 'Vampires', 'Mystery', 'Fantasy', 'Paranormal', 'Fantasy', 'Supernatural']","https://www.goodreads.com/book/show/16059327-box-office-poison"
"The Gone and the Going Away","9780547939957","4.02","Maurice Manning","English","112","Houghton Mifflin Harcourt","April 23rd 2013","['Poetry']","https://www.goodreads.com/book/show/15814505-the-gone-and-the-going-away"
"Palmerino","9781934137680","3.52","Melissa Pritchard","English","192","Bellevue Literary Press","January 14th 2014","['Historical', 'Historical Fiction', 'Lgbt', 'Fiction', 'Cultural', 'Italy', 'Historical', 'Romance']","https://www.goodreads.com/book/show/17675226-palmerino"
"City on Fire","-1","3.41","Garth Risk Hallberg","English","944","Knopf","October 13th 2015","['Fiction', 'Historical', 'Historical Fiction', 'Abandoned', 'New York', 'Contemporary']","https://www.goodreads.com/book/show/24386073-city-on-fire"
"Fear of Music","9781441121004","3.45","Jonathan Lethem","English","141","Continuum","April 26th 2012","['Music', 'Nonfiction', 'Writing', 'Essays', 'Cultural', 'Criticism', 'Autobiography', 'Memoir']","https://www.goodreads.com/book/show/9691681-fear-of-music"
"Never Fade (The Darkest Minds, #2)","9781423159339","4.32","Alexandra Bracken","English","507","Disney-Hyperion","September 30th 2014","['Science Fiction', 'Dystopia', 'Young Adult', 'Fantasy']","https://www.goodreads.com/book/show/20454580-never-fade"
"Kraken","9780345497499","3.6","China MiÃ©ville","English","509","Del Rey","June 29th 2010","['Fantasy', 'Fiction', 'Fantasy', 'Urban Fantasy', 'Science Fiction', 'Horror']","https://www.goodreads.com/book/show/6931246-kraken"
"The Sound of Glass","9780451470898","3.99","Karen   White","English","432","NAL","May 12th 2015","['Fiction', 'Mystery', 'Womens Fiction', 'Chick Lit', 'Romance']","https://www.goodreads.com/book/show/23398961-the-sound-of-glass"
"The Hungry Season","9780758228789","3.98","T. Greenwood","English","384","Kensington","February 1st 2010","['Fiction', 'Adult Fiction', 'Novels']","https://www.goodreads.com/book/show/6788784-the-hungry-season"
"Het land van zijn vader: een Marokkaanse familiegeschiedenis","9789057594380","4.0","Greta Riemersma","Dutch","335","Podium","May 2011","['Nonfiction']","https://www.goodreads.com/book/show/12059130-het-land-van-zijn-vader"
"The Affinities","9780765332622","3.4","Robert Charles Wilson","English","300","Tor Books","April 21st 2015","['Science Fiction', 'Fiction', 'Science Fiction', 'Dystopia']","https://www.goodreads.com/book/show/22238149-the-affinities"
"The Medusa Plot (39 Clues: Cahills vs. Vespers, #1)","9780545324090","4.07","Gordon Korman","English","222","Scholastic Press","August 30th 2011","['Adventure', 'Mystery', 'Young Adult', 'Fiction']","https://www.goodreads.com/book/show/11198312-the-medusa-plot"
"Clockwork Lives (Clockwork Angels, #2)","9781770412941","4.09","Kevin J. Anderson","English","400","ECW Press","September 15th 2015","['Science Fiction', 'Steampunk', 'Fantasy', 'Science Fiction', 'Fiction']","https://www.goodreads.com/book/show/24612470-clockwork-lives"
"Hunter's Trail (Scarlett Bernard, #3)","9781477824122","4.16","Melissa F. Olson","English","377","47North","September 2nd 2014","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Fantasy', 'Paranormal', 'Paranormal', 'Vampires', 'Fantasy', 'Magic', 'Fiction']","https://www.goodreads.com/book/show/18482782-hunter-s-trail"
"Clarkesworld Magazine, Issue 106 (Clarkesworld Magazine, #106)","-1","3.63","Neil Clarke","English","148","Wyrm Publishing","July 1st 2015","['Science Fiction', 'Short Stories', 'Fantasy']","https://www.goodreads.com/book/show/25837771-clarkesworld-magazine-issue-106"
"Emma, Mr. Knightley, and Chili-Slaw Dogs (Jane Austen Takes the South, #2)","9780615827292","3.72","Mary Jane Hathaway","English","240","Gumbo Books","May 28th 2013","['Romance', 'Christian Fiction', 'Womens Fiction', 'Chick Lit', 'Christian']","https://www.goodreads.com/book/show/18045695-emma-mr-knightley-and-chili-slaw-dogs"
"A Hockey Tutor","-1","3.75","Mary     Smith","","[]","","","['Academic', 'College', 'Sports and Games', 'Sports', 'Contemporary Romance', 'Sports Romance', 'Romance', 'New Adult', 'Sports', 'Hockey', 'Young Adult']","https://www.goodreads.com/book/show/23477060-a-hockey-tutor"
"Suzanna","9781310079955","5.0","B. Sting","","[]","B. Sting","December 10th 2014","[]","https://www.goodreads.com/book/show/23924699-suzanna"
"How to Forget","9780857520715","3.65","Marius Brill","English","400","Doubleday","August 4th 2011","['Fiction']","https://www.goodreads.com/book/show/12599066-how-to-forget"
"The Lost Kingdoms of Africa","9780593068137","3.43","Gus Casely-Hayford","English","340","Bantam Press","February 16th 2012","['Cultural', 'Africa', 'History', 'Nonfiction']","https://www.goodreads.com/book/show/13400784-the-lost-kingdoms-of-africa"
"Moonlight (Moon, #1)","9781622661084","3.79","Lisa Kessler","English","331","Entangled: Select Otherworld","July 15th 2013","['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Paranormal', 'Shapeshifters', 'Shapeshifters', 'Werewolves']","https://www.goodreads.com/book/show/17834401-moonlight"
"The Circle Maker: Praying Circles Around Your Biggest Dreams and Greatest Fears","9780310333029","4.21","Mark Batterson","English","224","Zondervan","","['Christian', 'Nonfiction', 'Prayer', 'Spirituality', 'Religion', 'Faith', 'Christian', 'Christian Living', 'Religion', 'Christian', 'Christian Non Fiction', 'Religion', 'Christianity', 'Inspirational']","https://www.goodreads.com/book/show/11881117-the-circle-maker"
"American Unexceptionalism: The Everyman and the Suburban Novel after 9/11","9781609382285","4.4","Kathy Knapp","","204","University Of Iowa Press","May 1st 2014","[]","https://www.goodreads.com/book/show/18777932-american-unexceptionalism"
"Let Me Go (Archie Sheridan & Gretchen Lowell, #6)","9780312619817","3.99","Chelsea Cain","English","368","Minotaur Books","August 13th 2013","['Mystery', 'Thriller', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller']","https://www.goodreads.com/book/show/16044959-let-me-go"
"The Last Summer at Chelsea Beach","9780778317548","3.75","Pam Jenoff","English","384","Mira Books","July 28th 2015","['Historical', 'Historical Fiction', 'War', 'World War II']","https://www.goodreads.com/book/show/23492255-the-last-summer-at-chelsea-beach"
"Bodies of Water","9780758250933","4.17","T. Greenwood","English","384","Kensington","September 24th 2013","['Fiction', 'Historical', 'Historical Fiction', 'Romance', 'Lgbt', 'Glbt', 'Queer', 'Glbt', 'Lesbian']","https://www.goodreads.com/book/show/17214427-bodies-of-water"
"Het wereldmuseum van de kunst","9789461300638","4.35","Marianne Thys","Dutch","992","Ludion","November 2012","['Art', 'Reference', 'History', 'Nonfiction', 'Art', 'Art History']","https://www.goodreads.com/book/show/26181715-het-wereldmuseum-van-de-kunst"
"The Valley","9780525954866","3.8","John Renehan","","433","Dutton","March 10th 2015","['Fiction', 'Thriller', 'War', 'War', 'Military', 'Mystery']","https://www.goodreads.com/book/show/22571621-the-valley"
"The Invention of Murder: How the Victorians Revelled in Death and Detection and Created Modern Crime","9781250024879","3.43","Judith Flanders","English","576","Thomas Dunne Books","July 23rd 2013","['Nonfiction', 'History', 'Crime', 'True Crime', 'Mystery', 'Crime', 'Historical', 'Victorian', 'Historical']","https://www.goodreads.com/book/show/16045108-the-invention-of-murder"
"The French Girl's War","9781493570881","4.14","Herb Williams-Dalgart","English","264","CreateSpace","March 5th 2014","['Historical', 'Historical Fiction', 'Historical', 'War', 'World War II', 'World War II', 'Holocaust']","https://www.goodreads.com/book/show/21417638-the-french-girl-s-war"
"Superfluous Women (Daisy Dalrymple, #22)","9781250047045","3.93","Carola Dunn","","320","Minotaur Books","June 9th 2015","['Mystery', 'Historical', 'Historical', 'Historical Fiction', 'Fiction', 'Mystery', 'Historical Mystery', 'Mystery', 'Cozy Mystery', 'Mystery', 'Crime', 'European Literature', 'British Literature', 'Thriller', 'Mystery Thriller', 'Mystery', 'Detective']","https://www.goodreads.com/book/show/23014638-superfluous-women"
"Boundary Crossed (Boundary Magic, #1)","-1","3.98","Melissa F. Olson","English","302","47North","May 1st 2015","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Fantasy', 'Paranormal', 'Paranormal', 'Vampires', 'Fantasy', 'Magic']","https://www.goodreads.com/book/show/24369122-boundary-crossed"
"The Devil Made Me Do It!: Crime and Punishment in Early New England","9780762771653","3.73","Juliet Haines Mofford","English","240","Globe Pequot","December 20th 2011","['History', 'Nonfiction', 'North American Hi...', 'American History']","https://www.goodreads.com/book/show/13152331-the-devil-made-me-do-it"
"Grief Cottage","9781632867049","3.75","Gail Godwin","","288","Bloomsbury USA","June 6th 2017","['Fiction', 'Literary Fiction', 'Contemporary', 'Fantasy', 'Paranormal', 'Adult']","https://www.goodreads.com/book/show/31450969-grief-cottage"
"Dare to Desire (Dare to Love, #2)","-1","3.95","Carly Phillips","English","230","CP Publishing","April 10th 2014","['Romance', 'Romance', 'Contemporary Romance', 'Sports and Games', 'Sports', 'Contemporary']","https://www.goodreads.com/book/show/20261925-dare-to-desire"
"ÎÎ·Î½ ÏÎ±ÏÏÎ½ÎµÎ¹Ï!","9789601422640","4.11","Arkas","Greek, Modern (1453-)","64","ÎÎºÎ´Î¿ÏÎ¹ÎºÏÏ ÎÎ¯ÎºÎ¿Ï Î. Î. ÎÎ¹Î²Î¬Î½Î·","2012","['Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Graphic Novels Comics']","https://www.goodreads.com/book/show/14641836"
"Rock Star Poets","9781311089939","5.0","Icy Rivers","","[]","Icy Rivers","September 24th 2014","[]","https://www.goodreads.com/book/show/23273661-rock-star-poets"
"Wirelessness: Radical Empiricism in Network Cultures","9780262014649","3.5","Adrian Mackenzie","English","264","Mit Press","October 8th 2010","['Business']","https://www.goodreads.com/book/show/10110233-wirelessness"
"Control (Shift, #2)","9781908844156","4.16","Kim Curran","English","350","Strange Chemistry","August 6th 2013","['Young Adult', 'Science Fiction', 'Science Fiction', 'Time Travel']","https://www.goodreads.com/book/show/16116067-control"
"Falling Upward: A Spirituality for the Two Halves of Life","9780470907757","4.24","Richard Rohr","English","199","Jossey-Bass","March 22nd 2011","['Religion', 'Religion', 'Faith', 'Religion', 'Theology', 'Christian', 'Nonfiction', 'Religion', 'Christianity', 'Self Help']","https://www.goodreads.com/book/show/9963483-falling-upward"
"Under the Never Sky","-1","4.0","Veronica Rossi","English","376","Harper Collins","January 3rd 2012","['Young Adult', 'Science Fiction', 'Dystopia', 'Romance', 'Fantasy', 'Science Fiction']","https://www.goodreads.com/book/show/15817837-under-the-never-sky"
"Stalin: New Biography of a Dictator","-1","4.05","Oleg V. Khlevniuk","","425","Yale University Press","May 19th 2015","['History', 'Biography', 'Nonfiction', 'Cultural', 'Russia', 'Politics', 'History', 'Russian History']","https://www.goodreads.com/book/show/25502268-stalin"
"Arcadia Falls","9780345515193","3.63","Carol Goodman","English","368","Ballantine Books","March 9th 2010","['Mystery', 'Fiction', 'Gothic', 'Suspense', 'Contemporary']","https://www.goodreads.com/book/show/7847933-arcadia-falls"
"The Thieves Of Darkness (Michael St. Pierre, #3)","9781416598954","3.83","Richard Doetsch","English","480","Atria Books","August 24th 2010","['Thriller', 'Mystery', 'Fiction', 'Action']","https://www.goodreads.com/book/show/7120686-the-thieves-of-darkness"
"The Last First Day","9780307908032","3.48","Carrie Brown","English","292","Pantheon","September 17th 2013","['Fiction', 'Marriage', 'Contemporary', 'Romance', 'Novels']","https://www.goodreads.com/book/show/17288602-the-last-first-day"
"Wrede seizoenen","9789044517521","3.58","Kettly Mars","Dutch","284","De Geus Oxfam Novib","October 24th 2011","['Literature']","https://www.goodreads.com/book/show/20642719-wrede-seizoenen"
"Crime Seen: Stories from Behind the Yellow Tape, From Patrol Cop to Profiler","9780307363138","3.65","Kate Lines","","256","Random House Canada","April 7th 2015","['Nonfiction', 'Crime', 'True Crime', 'Autobiography', 'Memoir', 'Biography']","https://www.goodreads.com/book/show/22716372-crime-seen"
"The Time Traveller's Guide to Elizabethan England","9780099542070","4.07","Ian Mortimer","English","420","Vintage","March 7th 2013","['History', 'Nonfiction', 'Historical', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/15799135-the-time-traveller-s-guide-to-elizabethan-england"
"The Rose and the Thorn (The Riyria Chronicles, #2)","9780356502281","4.39","Michael J. Sullivan","English","347","Orbit","September 17th 2013","['Fantasy', 'Fiction', 'Fantasy', 'Epic Fantasy', 'Audiobook', 'Adventure']","https://www.goodreads.com/book/show/17163514-the-rose-and-the-thorn"
"Boundary Lines (Boundary Magic, #2)","-1","4.14","Melissa F. Olson","English","304","47North","October 13th 2015","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Fantasy', 'Paranormal', 'Paranormal', 'Vampires', 'Fantasy', 'Magic', 'Fiction']","https://www.goodreads.com/book/show/25283833-boundary-lines"
"ÎÎ¿Î»Î¹ÎºÎ® Î±Î½Î±Î¹ÏÎ¸Î·ÏÎ¯Î±","9789609868945","4.11","ÎÏÏÏÎ¬ÎºÎ·Ï ÎÎ½Î¬Î½","Greek, Modern (1453-)","224","Babelart","2012","['Humor', 'Fiction']","https://www.goodreads.com/book/show/15853396"
"Dare to Love (Dare to Love, #1)","-1","3.86","Carly Phillips","English","256","CP Publishing","January 10th 2014","['Romance', 'Romance', 'Contemporary Romance', 'Contemporary', 'Adult Fiction', 'Erotica', 'Erotica', 'Bdsm', 'Sports and Games', 'Sports', 'Womens Fiction', 'Chick Lit', 'Did Not Finish', 'Adult', 'Business', 'Amazon']","https://www.goodreads.com/book/show/19377619-dare-to-love"
"Emo Goth Chica (Espanol)","9781310330308","5.0","Icy Rivers","","[]","Icy Rivers","December 12th 2014","['Romance', 'Literary Fiction']","https://www.goodreads.com/book/show/23924932-emo-goth-chica"
"Elegy for Eddie (Maisie Dobbs, #9)","9780062049575","4.0","Jacqueline Winspear","English","335","Harper","March 27th 2012","['Mystery', 'Historical', 'Historical Fiction', 'Fiction', 'Mystery', 'Historical Mystery']","https://www.goodreads.com/book/show/12340713-elegy-for-eddie"
"Becoming Nancy","9780552162944","3.88","Terry Ronald","English","336","Corgi","March 1st 2012","['Lgbt', 'Glbt', 'Gay', 'Young Adult', 'Fiction', 'Glbt', 'Queer', 'Young Adult', 'Coming Of Age']","https://www.goodreads.com/book/show/10936729-becoming-nancy"
"Won-Ton: A Cat Tale Told in Haiku","9780805089950","4.07","Lee Wardlaw","English","40","Holt, Henry & Company, Inc.","February 15th 2011","['Poetry', 'Childrens', 'Picture Books', 'Animals', 'Cats', 'Childrens', 'Animals']","https://www.goodreads.com/book/show/8411631-won-ton"
"Drift:  A Poem","9781599249056","5.0","Kirstin Hotelling Zona","English","22","Finishing Line Press","2011","[]","https://www.goodreads.com/book/show/16001962-drift"
"The Exodus Towers (Dire Earth Cycle, #2)","9780345537140","3.81","Jason M. Hough","English","544","Del Rey","August 27th 2013","['Science Fiction', 'Apocalyptic', 'Post Apocalyptic', 'Fiction']","https://www.goodreads.com/book/show/17262145-the-exodus-towers"
"The Bible Made Impossible: Why Biblicism Is Not a Truly Evangelical Reading of Scripture","9781587433030","3.9","Christian Smith","English","220","Brazos Press","August 1st 2011","['Religion', 'Theology', 'Religion', 'Nonfiction', 'Religion', 'Christianity', 'Christian']","https://www.goodreads.com/book/show/11342171-the-bible-made-impossible"
"Goddess Interrupted (Goddess Test, #2)","9781921796654","4.01","Aimee Carter","English","296","Harlequin Teen","April 1st 2012","['Fantasy', 'Mythology', 'Young Adult', 'Fantasy', 'Romance', 'Mythology', 'Greek Mythology']","https://www.goodreads.com/book/show/13633273-goddess-interrupted"
"Lord of Misrule","9780929701837","3.33","Jaimy Gordon","English","294","McPherson","November 15th 2010","['Fiction', 'Novels', 'Animals', 'Horses', 'Sports and Games', 'Sports', 'Literary Fiction']","https://www.goodreads.com/book/show/9505561-lord-of-misrule"
"Mot: A Memoir","9780820348209","4.5","Sarah Einstein","English","168","University of Georgia Press","September 15th 2015","['Autobiography', 'Memoir', 'Nonfiction', 'Mental Health', 'Mental Illness']","https://www.goodreads.com/book/show/25159639-mot"
"My Life and My Life in the Nineties","9780819573513","3.91","Lyn Hejinian","English","141","Wesleyan","March 7th 2013","['Poetry', 'Autobiography', 'Memoir']","https://www.goodreads.com/book/show/16211545-my-life-and-my-life-in-the-nineties"
"Pretty Girl-13","9780062127372","4.0","Liz Coley","English","344","Katherine Tegen Books","March 19th 2013","['Young Adult', 'Contemporary', 'Fiction', 'Realistic Fiction']","https://www.goodreads.com/book/show/13450398-pretty-girl-13"
"Battle for Shadowland (Witch & Wizard Graphic Novel, #1)","9781600107597","3.79","James Patterson","English","104","Idea and Design Works, LLC","October 26th 2010","['Fantasy', 'Sequential Art', 'Graphic Novels', 'Young Adult', 'Fiction', 'Fantasy', 'Paranormal', 'Science Fiction', 'Dystopia']","https://www.goodreads.com/book/show/7821929-battle-for-shadowland"
"The English Girl","9780751551761","3.69","Margaret Leroy","English","432","Sphere","December 5th 2013","['Historical', 'Historical', 'Historical Fiction', 'Fiction', 'Drama', 'War', 'World War II']","https://www.goodreads.com/book/show/18108586-the-english-girl"
"Gemini","9781451627930","3.66","Carol Cassella","","352","Simon & Schuster","March 4th 2014","['Fiction', 'Mystery', 'Contemporary', 'Medical']","https://www.goodreads.com/book/show/17742914-gemini"
"The Midwife's Confession","9780778329862","4.05","Diane Chamberlain","English","417","Mira","April 26th 2011","['Fiction', 'Womens Fiction', 'Chick Lit', 'Mystery', 'Contemporary']","https://www.goodreads.com/book/show/10059498-the-midwife-s-confession"
"De presidentskandidaat","9789044519389","3.72","Antonio Ungar","Dutch","311","De Geus Oxfam Novib","2012","['European Literature', 'Spanish Literature', 'Fiction', 'Novels']","https://www.goodreads.com/book/show/17056143-de-presidentskandidaat"
"The Secrets of Midwives","9781250051899","3.75","Sally Hepworth","English","320","St. Martin's Press","February 10th 2015","['Fiction', 'Historical', 'Historical Fiction', 'Womens Fiction', 'Chick Lit', 'Adult']","https://www.goodreads.com/book/show/21853678-the-secrets-of-midwives"
"When Dreams Touch","9780991316724","4.54","Rosemary Hanrahan","","404","Sdp Publishing","March 28th 2014","['Suspense']","https://www.goodreads.com/book/show/21864631-when-dreams-touch"
